Unnamed: 0,carat,depth,table,price,x,y,z,price_log,cut_encoded,color_encoded,clarity_encoded,volume,price_per_carat,cut_clarity_score
16501,0.5714402632402775,1.1526580873320416,-0.20351472436985463,6595,0.680033867206155,0.6378352715012691,0.8084317707820717,8.794218683679489,2,3,4,0.5478255784871988,1.1264840794751545,8
16502,1.5382701685469296,3.109003590270477,-1.54728652791728,6596,1.320848815674843,1.1958262179334713,1.6973575685826812,8.794370279222871,0,6,1,1.4437693980323416,0.18887849269137494,0
16503,1.2159935334447123,0.7334411938452335,-1.9952104624330884,6597,1.1944909385120026,1.213540216232906,1.310244721153384,8.794521851788527,2,4,2,1.2158756328258915,0.4329680427603242,4
16504,0.48549982721301943,0.3840937826062278,-0.20351472436985463,6597,0.6168549286247348,0.6555492698007036,0.679394154972306,8.794521851788527,2,6,3,0.4820612672076907,1.2508999539414063,6
16505,2.8058915999489846,3.9474373772440927,0.6923331446617622,6597,1.8894592629076226,1.7981021601142613,2.4429082377057734,8.794521851788527,0,3,0,2.4541097431923826,-0.43170283477396226,0
16506,2.8058915999489846,1.9910918743056525,0.24440921014595382,6597,2.0970472039608596,2.0195271388571987,2.3712206733670147,8.794521851788527,0,3,0,2.6709003567419827,-0.43170283477396226,0
16507,1.0011424433765672,0.034746371367222015,-1.54728652791728,6597,1.1042353119671173,1.116113225586014,1.1095195410048586,8.794521851788527,4,2,1,1.042134563856691,0.6277137358986769,4
16508,1.0011424433765672,0.5937022293496342,-0.20351472436985463,6597,1.0500819360401854,1.0541142315379912,1.1238570538726114,8.794521851788527,4,1,2,0.9978042459439956,0.6277137358986769,8
16509,0.48549982721301943,1.0827886050842395,0.6923331446617622,6597,0.6078293659702464,0.5669792783035289,0.7224066935755616,8.794521851788527,2,4,3,0.46122180947962454,1.2508999539414063,6
16510,0.48549982721301943,0.6635717115974364,-1.54728652791728,6597,0.6980849925151318,0.6112642740521163,0.7367442064433132,8.794521851788527,4,4,3,0.5171789155946448,1.2508999539414063,12
16511,1.5812403865605587,-0.8036874156063889,2.484028882724996,6597,1.537462319382568,1.4615361924249963,1.3675947726243913,8.794521851788527,2,2,1,1.5208628591420492,0.16032407236663052,2
16512,0.48549982721301943,-0.3146010398717838,0.24440921014595382,6597,0.734187243133086,0.6112642740521163,0.6220441035012996,8.794521851788527,3,4,3,0.4870288714012743,1.2508999539414063,9
16513,0.46401471820620493,-1.2229043090931968,2.484028882724996,6598,0.6619827418971774,0.6644062689504218,0.49300648769153327,8.794673401383422,2,4,3,0.4315409760836177,1.2837941490105842,6
16514,0.4425296091993904,-0.10499259312837732,-0.20351472436985463,6600,0.5897782406612689,0.6289782723515517,0.5933690777657961,8.79497643168877,4,5,3,0.42990971185505245,1.3178520885537728,12
16515,0.4425296091993904,0.6635717115974364,0.6923331446617622,6600,0.5265993020798487,0.5758362774532463,0.636381616369051,8.79497643168877,3,5,3,0.40301673534140964,1.3178520885537728,9
16516,0.4425296091993904,0.7334411938452335,1.1402570791775708,6600,0.5356248647343379,0.5581222791538116,0.636381616369051,8.79497643168877,2,5,3,0.39977735017898464,1.3178520885537728,6
16517,0.4425296091993904,-1.2229043090931968,1.1402570791775708,6600,0.6349060539337116,0.6201212732018336,0.5073440005592854,8.79497643168877,3,5,3,0.4108908773129002,1.3178520885537728,9
16518,0.4425296091993904,-0.17486207537617948,0.24440921014595382,6600,0.5988038033157572,0.6112642740521163,0.579031564898044,8.79497643168877,3,5,3,0.4213198049864856,1.3178520885537728,9
16519,0.4425296091993904,0.7334411938452335,-0.20351472436985463,6600,0.5536759900433146,0.5669792783035289,0.6507191292368031,8.79497643168877,2,5,3,0.41489129981743744,1.3178520885537728,6
16520,0.4425296091993904,0.034746371367222015,0.6923331446617622,6600,0.5897782406612689,0.602407274902399,0.5933690777657961,8.79497643168877,3,5,3,0.4200799224754514,1.3178520885537728,9
16521,0.4425296091993904,0.24435481811062848,0.6923331446617622,6600,0.5536759900433146,0.5758362774532463,0.5933690777657961,8.79497643168877,2,5,3,0.3971437472563825,1.3178520885537728,6
16522,1.1085679884106399,-0.24473155762398163,0.6923331446617622,6602,1.1403375625850716,1.0895422281368614,1.0665070024016043,8.79527937019457,3,2,1,1.0270752609978144,0.5285551340124586,3
16523,0.8722317893356801,0.8033106760930357,0.6923331446617622,6602,0.8785962456049032,0.9035452459927938,0.9948194380628458,8.79527937019457,2,6,1,0.8070584331608099,0.7622485596187021,2
16524,1.1085679884106399,0.31422430035843063,-0.20351472436985463,6602,1.14936312523956,1.0895422281368614,1.1525320796081142,8.79527937019457,4,2,1,1.068955367095667,0.5285551340124586,4
16525,1.1515382064242687,0.17448533586282633,0.6923331446617622,6603,1.2396187517844452,1.1603982213346014,1.2098821310791215,8.795430805040018,2,3,1,1.1662757817366711,0.4905988964761571,2
16526,0.549955154233463,-0.6639484511107896,-0.20351472436985463,6604,0.8334684323324605,0.7529762604475965,0.6937316678400575,8.795582216956426,4,3,3,0.6068480009840223,1.1607944250525084,12
16527,0.549955154233463,0.7334411938452335,-0.20351472436985463,6604,0.6890594298606434,0.6378352715012691,0.7510817193110646,8.795582216956426,4,3,3,0.5294933586922752,1.1607944250525084,12
16528,0.8722317893356801,-1.0831653445975926,0.24440921014595382,6604,1.0591074986946747,1.0009722366396867,0.8657818222530788,8.795582216956426,3,4,2,0.8676601904934733,0.7630916605730801,6
16529,1.0011424433765672,0.3840937826062278,-0.20351472436985463,6604,1.0861841866581396,1.0098292357894039,1.0951820281371072,8.795582216956426,4,3,4,0.9815092081645391,0.6305240724132701,16
16530,0.549955154233463,0.10461585361502417,-0.6514386588856631,6604,0.7522383684420628,0.699834265549291,0.7367442064433132,8.795582216956426,4,3,3,0.5720059008244156,1.1607944250525084,12
16531,0.5284700452266484,1.362266534075448,0.24440921014595382,6606,0.5536759900433146,0.6201212732018336,0.7654192321788174,8.795884972029885,1,4,3,0.4770283417148957,1.192359754190593,3
16532,0.4425296091993904,0.45396326485402994,0.6923331446617622,6606,0.562701552697803,0.5935502757526817,0.636381616369051,8.795884972029885,3,3,4,0.42279457893692357,1.3208872519895336,12
16533,0.46401471820620493,0.45396326485402994,1.1402570791775708,6606,0.6349060539337116,0.5846932766029636,0.6650566421045546,8.795884972029885,3,5,3,0.4566461980905669,1.2878009654274298,9
16534,0.46401471820620493,-3.528597223270633,1.5881810136933792,6606,0.8876218082593915,0.8238322536453365,0.36396887188176763,8.795884972029885,1,5,3,0.5219024100364963,1.2878009654274298,3
16535,0.46401471820620493,-0.6639484511107896,1.1402570791775708,6606,0.6619827418971774,0.6201212732018336,0.5503565391625403,8.795884972029885,3,5,3,0.4368492677778471,1.2878009654274298,9
16536,0.46401471820620493,0.5238327471018321,0.24440921014595382,6606,0.6439316165882008,0.5935502757526817,0.679394154972306,8.795884972029885,3,5,3,0.4686775908928471,1.2878009654274298,9
16537,0.46401471820620493,0.8033106760930357,0.6923331446617622,6606,0.5717271153522921,0.5049802842555062,0.636381616369051,8.795884972029885,3,5,3,0.39319508512050866,1.2878009654274298,9
16538,0.8937168983424947,0.10461585361502417,1.1402570791775708,6607,1.041056373385697,0.9301162434419465,0.9948194380628458,8.796036315200814,3,2,4,0.8852323480851076,0.7413382623948321,12
16539,0.9152020073493092,-1.9215991315712084,0.24440921014595382,6607,1.1132608746216057,1.1958262179334713,0.8657818222530788,8.796036315200814,2,6,1,0.9722365741021805,0.7186975578605885,2
16540,0.4425296091993904,0.8033106760930357,-1.0993625934014715,6607,0.5536759900433146,0.5846932766029636,0.6650566421045546,8.796036315200814,4,2,5,0.4267367401473187,1.3213931125621603,20
16541,-0.3524194240527458,0.5238327471018321,-1.0993625934014715,6607,-0.20447127293372466,-0.2301506451710464,-0.15218159135729561,8.796036315200814,4,6,7,-0.3385372550982718,3.2842846954791125,28
16542,0.9796573343697527,-0.9434263801019932,-0.20351472436985463,6608,1.1764398132030258,1.1249702247357314,1.009156950930597,8.796187635470453,4,3,2,1.032622994779282,0.6533536403512453,8
16543,0.9152020073493092,0.3840937826062278,0.24440921014595382,6608,1.0139796854222312,0.9212592442922285,1.009156950930597,8.796187635470453,3,2,3,0.8763079816025036,0.7191121976742167,9
16544,0.4425296091993904,-0.03512311088057517,-0.6514386588856631,6608,0.680033867206155,0.5846932766029636,0.6220441035012996,8.796187635470453,3,4,3,0.45711145632524014,1.321898973134787,9
16545,0.4425296091993904,0.6635717115974364,0.24440921014595382,6608,0.6078293659702464,0.5315512817046589,0.6507191292368031,8.796187635470453,3,4,3,0.4214382258450096,1.321898973134787,9
16546,1.237478642451527,0.7334411938452335,-0.20351472436985463,6609,1.203516501166491,1.2312542145323415,1.310244721153384,8.796338932845732,2,3,1,1.2281531506668013,0.4194880205238926,2
16547,0.592925372247092,-2.201077060562412,1.1402570791775708,6610,0.8334684323324605,0.9124022451425112,0.5646940520302924,8.796490207333578,2,3,4,0.6168084589657487,1.1041614541357345,8
16548,0.506984936219834,-0.3146010398717838,-0.6514386588856631,6610,0.680033867206155,0.7175482638487264,0.6507191292368031,8.796490207333578,4,6,2,0.5183036797172998,1.2255202558801483,8
16549,1.0226275523833817,-1.5722517203322026,1.5881810136933792,6611,1.2215676264754685,1.1603982213346014,0.9518068994595901,8.796641458940915,3,1,4,1.0416077938651378,0.6124354947569122,12
16550,0.4425296091993904,0.24435481811062848,-0.20351472436985463,6612,0.6258804912792232,0.5669792783035289,0.6220441035012996,8.796792687674662,4,3,3,0.43069369746410413,1.3239224154252942,12
16551,0.48549982721301943,-1.781860167075604,0.24440921014595382,6612,0.7161361178241085,0.7529762604475965,0.49300648769153327,8.796792687674662,2,5,3,0.4840464028137736,1.2583390800094467,6
16552,0.46401471820620493,-0.4543400043673831,-0.6514386588856631,6612,0.5717271153522921,0.6201212732018336,0.5360190262947889,8.796792687674662,1,6,4,0.3987602413822601,1.2908060777400643,4
16553,0.46401471820620493,-1.8517296493234063,0.24440921014595382,6613,0.7522383684420628,0.7972612561961838,0.5216815134270368,8.796943893541737,2,3,4,0.525180514711074,1.29130692979217,8
16554,0.46401471820620493,0.31422430035843063,-1.9952104624330884,6613,0.680033867206155,0.7175482638487264,0.7367442064433132,8.796943893541737,2,3,4,0.5513641622438646,1.29130692979217,8
16555,0.48549982721301943,0.17448533586282633,-0.6514386588856631,6613,0.6258804912792232,0.6378352715012691,0.6507191292368031,8.796943893541737,4,2,5,0.4679722404783879,1.258835021747316,20
16556,0.46401471820620493,-2.8299024007926215,2.484028882724996,6613,0.7432128057875744,0.8149752544956191,0.3926438976172712,8.796943893541737,1,3,4,0.4774917406848818,1.29130692979217,4
16557,0.48549982721301943,0.6635717115974364,-0.20351472436985463,6614,0.6439316165882008,0.6555492698007036,0.7367442064433132,8.797095076549056,4,4,3,0.5138509618234948,1.2593309634851855,12
16558,1.1515382064242687,-1.292773791340999,1.1402570791775708,6614,1.266695439747911,1.2046832170831887,1.0378319766661002,8.797095076549056,3,2,3,1.1197333419038722,0.4947827057234465,9
16559,0.6573806992675355,-1.4325127558365984,0.24440921014595382,6616,0.9327496215318343,0.8592602502442065,0.679394154972306,8.797397374012059,4,2,5,0.6811897243533256,1.02169371694319,20
16560,1.1085679884106399,0.24435481811062848,-0.6514386588856631,6617,1.1583886878940484,1.1603982213346014,1.1812071053436184,8.797548488481558,4,1,4,1.117360530107782,0.5343474306455896,16
16561,0.5284700452266484,-0.10499259312837732,-1.0993625934014715,6617,0.7071105551696201,0.7264052629984437,0.6937316678400575,8.797548488481558,4,3,3,0.5484914032747453,1.1977102025549147,12
16562,0.635895590260721,-0.5940789688629874,-0.20351472436985463,6617,0.8695706829504148,0.8769742485436411,0.7797567450465688,8.797548488481558,4,3,3,0.7046297733044119,1.0500708496495093,12
16563,0.9366871163561237,0.45396326485402994,-1.54728652791728,6617,0.9959285601132545,1.0275432340888386,1.0665070024016043,8.797548488481558,4,2,2,0.9385004633924465,0.7005376824458182,8
16564,0.46401471820620493,0.3840937826062278,0.6923331446617622,6618,0.6258804912792232,0.5758362774532463,0.6507191292368031,8.797699580118923,3,3,4,0.4446585435149094,1.2938111900526985,12
16565,0.46401471820620493,1.0129191228364423,0.24440921014595382,6618,0.5897782406612689,0.5404082808543762,0.6937316678400575,8.797699580118923,2,3,4,0.4339577601396471,1.2938111900526985,8
16566,0.46401471820620493,0.7334411938452335,0.6923331446617622,6618,0.5807526780067805,0.5404082808543762,0.6507191292368031,8.797699580118923,3,3,4,0.41489129981743744,1.2938111900526985,12
16567,0.46401471820620493,0.5937022293496342,0.6923331446617622,6618,0.6349060539337116,0.5758362774532463,0.679394154972306,8.797699580118923,3,3,4,0.4586359233500378,1.2938111900526985,12
16568,0.46401471820620493,0.034746371367222015,-0.20351472436985463,6618,0.6529571792426891,0.5935502757526817,0.6220441035012996,8.797699580118923,4,3,4,0.4505457296211828,1.2938111900526985,16
16569,0.46401471820620493,1.362266534075448,-0.20351472436985463,6618,0.5807526780067805,0.5226942825549417,0.7224066935755616,8.797699580118923,1,3,4,0.4344538067573882,1.2938111900526985,4
16570,0.46401471820620493,-0.38447052211958094,-0.20351472436985463,6618,0.6710083045516658,0.602407274902399,0.579031564898044,8.797699580118923,4,3,4,0.44431573671255664,1.2938111900526985,16
16571,0.46401471820620493,-1.0831653445975926,0.6923331446617622,6618,0.7702894937510403,0.6909772663995737,0.579031564898044,8.797699580118923,3,3,4,0.5141436594922562,1.2938111900526985,12
16572,0.46401471820620493,0.6635717115974364,0.24440921014595382,6618,0.6168549286247348,0.5758362774532463,0.679394154972306,8.797699580118923,3,3,4,0.4519831882593712,1.2938111900526985,12
16573,0.46401471820620493,0.5937022293496342,0.6923331446617622,6618,0.6619827418971774,0.5758362774532463,0.6937316678400575,8.797699580118923,3,3,4,0.47397371285457934,1.2938111900526985,12
16574,0.46401471820620493,-0.24473155762398163,0.24440921014595382,6618,0.6710083045516658,0.6289782723515517,0.6220441035012996,8.797699580118923,4,3,3,0.4705113199445266,1.2938111900526985,12
16575,0.4425296091993904,-0.4543400043673831,1.1402570791775708,6619,0.5717271153522921,0.6201212732018336,0.5360190262947889,8.797850648931053,2,4,3,0.3987602413822601,1.3274634394336815,6
16576,0.8722317893356801,-0.03512311088057517,-0.6514386588856631,6619,0.9778774348042769,1.0186862349391212,0.980481925195093,8.797850648931053,4,6,1,0.8904921688789662,0.7694149177309147,4
16577,0.5284700452266484,0.31422430035843063,-1.0993625934014715,6619,0.680033867206155,0.699834265549291,0.7224066935755616,8.797850648931053,4,2,5,0.5390465206908989,1.1986830113484277,20
16578,0.743321135294793,-0.38447052211958094,0.24440921014595382,6619,0.9237240588773459,0.8681172493939239,0.8371067965175759,8.797850648931053,3,3,3,0.745993289860011,0.916269791863222,9
16579,0.5714402632402775,0.3840937826062278,-1.9952104624330884,6619,0.7702894937510403,0.735262262148161,0.7940942579143202,8.797850648931053,4,2,3,0.6151807832480475,1.1379375264025529,12
16580,0.8937168983424947,-1.0132958623497954,1.1402570791775708,6620,1.0591074986946747,1.0098292357894039,0.8801193351208315,8.798001694924846,4,2,2,0.8775375666475801,0.7467731280511531,8
16581,0.9152020073493092,0.17448533586282633,0.24440921014595382,6620,0.9778774348042769,0.9124022451425112,0.9661444123273415,8.798001694924846,3,2,2,0.8396687135961107,0.7240878754377588,6
16582,0.6573806992675355,-0.10499259312837732,-1.54728652791728,6621,0.8424939949869489,0.8504032510944892,0.8227692836498244,8.798152718107191,4,4,2,0.7007155660735767,1.0239930831824027,8
16583,0.46401471820620493,-1.292773791340999,-0.20351472436985463,6622,0.7161361178241085,0.7441192612978791,0.5503565391625403,8.798303718484979,2,5,3,0.5030353461005737,1.2958145982611216,6
16584,0.48549982721301943,0.45396326485402994,0.24440921014595382,6622,0.5807526780067805,0.6112642740521163,0.6507191292368031,8.798303718484979,2,3,4,0.4413280153772697,1.2632984973881405,8
16585,0.6144104812539065,0.7334411938452335,0.24440921014595382,6623,0.8063917443689946,0.6909772663995737,0.8371067965175759,8.798454696065095,3,6,2,0.6283427129948072,1.081315431908847,6
16586,0.6144104812539065,0.94304964058864,-0.20351472436985463,6623,0.761263931096552,0.699834265549291,0.8514443093853273,8.798454696065095,2,2,6,0.6199953686577087,1.081315431908847,12
16587,0.9581722253629382,0.45396326485402994,0.24440921014595382,6625,1.0861841866581396,0.9655442400408166,1.0808445152693558,8.798756582859841,2,2,2,0.9559920875192479,0.6818548040980172,4
16588,0.46401471820620493,0.034746371367222015,-0.20351472436985463,6626,0.5536759900433146,0.6289782723515517,0.5933690777657961,8.798907492088226,1,4,4,0.416680068468505,1.2978180064695441,4
16589,0.48549982721301943,0.034746371367222015,-0.6514386588856631,6626,0.734187243133086,0.6466922706509863,0.6937316678400575,8.798907492088226,3,4,3,0.5279973397173723,1.2652822643396182,9
16590,1.2159935334447123,0.10461585361502417,0.6923331446617622,6626,1.2305931891299569,1.1781122196340361,1.2098821310791215,8.798907492088226,3,0,3,1.170341876590396,0.4437547755589834,9
16591,0.8722317893356801,-0.3146010398717838,0.24440921014595382,6626,1.0139796854222312,0.9566872408910985,0.9374693865918386,8.798907492088226,3,2,4,0.8610871697510286,0.7723657710712375,12
16592,0.5714402632402775,0.6635717115974364,-1.0993625934014715,6627,0.734187243133086,0.6821202672498564,0.7940942579143202,8.799058378546453,2,4,3,0.5803601101388198,1.141755342045019,6
16593,0.506984936219834,0.31422430035843063,0.6923331446617622,6628,0.6168549286247348,0.6466922706509863,0.6650566421045546,8.79920924224139,3,3,4,0.4733353739799573,1.2343605377318785,12
16594,0.506984936219834,-0.7338179333585868,0.24440921014595382,6628,0.6980849925151318,0.7264052629984437,0.6077065906335475,8.79920924224139,2,3,4,0.5118546576274389,1.2343605377318785,8
16595,1.2804488604651554,-0.17486207537617948,2.0361049482091875,6628,1.2305931891299569,1.2666822111312115,1.2098821310791215,8.79920924224139,2,3,1,1.210718084591666,0.3912902051668947,2
16596,0.743321135294793,0.17448533586282633,-1.54728652791728,6628,0.8966473709138799,0.8946882468430766,0.9087943608563345,8.79920924224139,4,2,3,0.7754538719007932,0.9202634279629068,12
16597,0.5284700452266484,0.10461585361502417,-0.20351472436985463,6628,0.680033867206155,0.6821202672498564,0.6937316678400575,8.79920924224139,4,3,3,0.5212862003122035,1.203060650919236,12
16598,0.8937168983424947,0.24435481811062848,-0.6514386588856631,6629,0.9778774348042769,0.9832582383402513,0.9948194380628458,8.799360083179907,4,2,2,0.8816024913347181,0.7505357273516824,8
16599,1.6671808225878166,-1.292773791340999,-0.20351472436985463,6629,1.6547946338909192,1.585534180521041,1.4106073112276456,8.799360083179907,3,0,3,1.6608337395501538,0.11506386077304709,9
16600,1.5382701685469296,0.94304964058864,1.1402570791775708,6630,1.320848815674843,1.2401112136820587,1.4106073112276456,8.799510901368867,2,1,1,1.3325242610525878,0.20026873075052082,2
16601,0.46401471820620493,0.24435481811062848,0.6923331446617622,6630,0.5807526780067805,0.602407274902399,0.6220441035012996,8.799510901368867,2,6,2,0.42740567237724514,1.2998214146779672,4
16602,0.6573806992675355,-0.03512311088057517,-0.6514386588856631,6630,0.7973661817145062,0.8149752544956191,0.7940942579143202,8.799510901368867,4,2,4,0.6572814657473998,1.0281319424129853,16
16603,2.397674528819509,1.9910918743056525,-0.6514386588856631,6632,1.8353058869806906,1.7449601652159565,2.084470416011979,8.799812469525556,0,2,1,2.196445717859038,-0.2643526553584441,0
16604,0.48549982721301943,-1.292773791340999,-0.6514386588856631,6632,0.7522383684420628,0.770690258747031,0.579031564898044,8.799812469525556,2,4,3,0.5377184596266681,1.2682579147668345,6
16605,0.46401471820620493,1.851352909810058,0.6923331446617622,6632,0.48147148880740603,0.5138372834052235,0.7367442064433132,8.799812469525556,2,3,4,0.39978429316739555,1.3008231187821786,8
16606,0.5284700452266484,-0.4543400043673831,-0.6514386588856631,6632,0.7702894937510403,0.7264052629984437,0.679394154972306,8.799812469525556,4,3,4,0.5668523571602855,1.2050062685062624,16
16607,1.3019339694719698,0.31422430035843063,-0.20351472436985463,6633,1.3027976903658656,1.1958262179334713,1.28156969541788,8.799963219506997,4,0,3,1.2436735641698957,0.3758674365266344,12
16608,1.0226275523833817,-0.03512311088057517,-0.20351472436985463,6635,1.1042353119671173,1.0629712306877086,1.0665070024016043,8.800264651310336,4,2,2,0.9999802877276918,0.6219950646333238,8
16609,1.6242106045741875,0.5937022293496342,1.1402570791775708,6635,1.4742833808011486,1.3906801992272562,1.5109699013019084,8.800264651310336,3,0,1,1.5261878192092069,0.14458192171942172,3
16610,1.9250021306695904,0.17448533586282633,-0.6514386588856631,6636,1.6999224471633627,1.7095321686170866,1.711695081450434,8.800415333145924,4,2,0,1.9047039191764912,-0.03450179732063816,0
16611,0.8722317893356801,-0.5242094866151853,1.1402570791775708,6636,0.9778774348042769,0.9832582383402513,0.8944568479885829,8.800415333145924,4,6,1,0.8392082920499945,0.7765812758431271,4
16612,0.506984936219834,0.31422430035843063,-1.0993625934014715,6638,0.6349060539337116,0.673263268100139,0.7080691807078102,8.80071662871916,4,2,5,0.5063642490068442,1.2392718054272838,20
16613,0.9581722253629382,0.24435481811062848,-0.6514386588856631,6639,1.0230052480767204,1.0364002332385567,1.0521694895338516,8.80086724247048,4,0,3,0.9476660402140185,0.6875661331438032,12
16614,0.8722317893356801,0.5238327471018321,-1.0993625934014715,6639,0.9327496215318343,0.9566872408910985,1.009156950930597,8.80086724247048,4,1,4,0.857625153894653,0.777845927274694,16
16615,1.559755277553744,-2.061338096066813,1.5881810136933792,6639,1.6006412579639882,1.5323921856227363,1.2385571568146256,8.80086724247048,3,1,2,1.5205772604839114,0.1886514813678276,6
16616,1.602725495567373,0.45396326485402994,0.6923331446617622,6640,1.4472066928376826,1.4349651949758435,1.4966323884341568,8.801017833540714,3,1,1,1.5279855851411372,0.1602854275558874,3
16617,0.8937168983424947,-1.0831653445975926,0.24440921014595382,6640,1.0861841866581396,1.0186862349391212,0.8944568479885829,8.801017833540714,3,2,2,0.8985965866327696,0.7551344598301081,6
16618,0.4425296091993904,0.10461585361502417,0.6923331446617622,6640,0.6168549286247348,0.5581222791538116,0.5933690777657961,8.801017833540714,3,4,3,0.4134959151689478,1.3380865114588438,9
16619,0.4425296091993904,-0.8735568978541911,0.6923331446617622,6640,0.761263931096552,0.5846932766029636,0.5503565391625403,8.801017833540714,3,4,3,0.45950421296069965,1.3380865114588438,9
16620,0.4425296091993904,0.45396326485402994,-0.20351472436985463,6642,0.5897782406612689,0.602407274902399,0.6507191292368031,8.80131894766524,2,3,4,0.44134876633139836,1.3390982326040972,8
16621,0.635895590260721,-0.3146010398717838,-1.54728652791728,6643,0.8424939949869489,0.8415462519447711,0.7940942579143202,8.801469470733185,4,2,4,0.6855878864805113,1.062137248629597,16
16622,0.7218360262879786,0.6635717115974364,-0.20351472436985463,6644,0.8605451202959257,0.8149752544956191,0.9231318737240859,8.801619971147346,4,3,3,0.734016764868773,0.9534534105730722,12
16623,0.592925372247092,0.8033106760930357,0.6923331446617622,6644,0.7161361178241085,0.673263268100139,0.7940942579143202,8.801619971147346,3,3,3,0.5699798483933691,1.120235528406118,9
16624,0.592925372247092,0.5238327471018321,-0.20351472436985463,6644,0.7702894937510403,0.6821202672498564,0.7940942579143202,8.801619971147346,3,3,3,0.5941862784473101,1.120235528406118,9
16625,0.506984936219834,0.7334411938452335,-1.0993625934014715,6645,0.680033867206155,0.6289782723515517,0.7367442064433132,8.801770448914539,4,3,3,0.5172421045903,1.2427096928140677,12
16626,1.258963751458341,0.24435481811062848,1.1402570791775708,6646,1.266695439747911,1.1958262179334713,1.252894669682377,8.801920904041582,3,2,1,1.2142349812609348,0.4153675017370253,3
16627,0.48549982721301943,0.3840937826062278,-1.0993625934014715,6648,0.6529571792426891,0.6644062689504218,0.7080691807078102,8.802221746402456,4,3,3,0.5097858031030397,1.2761929825727447,12
16628,0.48549982721301943,-0.03512311088057517,-0.6514386588856631,6648,0.6439316165882008,0.699834265549291,0.6650566421045546,8.802221746402456,4,3,3,0.5035100696827439,1.2761929825727447,12
16629,0.592925372247092,0.45396326485402994,-1.0993625934014715,6648,0.7251616804785976,0.7529762604475965,0.7940942579143202,8.802221746402456,4,3,3,0.604683530847679,1.1221265959673394,12
16630,0.46401471820620493,-0.8036874156063889,-1.0993625934014715,6649,0.6980849925151318,0.735262262148161,0.6077065906335475,8.8023721336499,2,4,3,0.5152013340639685,1.3093376036679758,6
16631,0.635895590260721,-2.061338096066813,1.5881810136933792,6651,0.8966473709138799,0.9301162434419465,0.6220441035012996,8.802672840312818,1,2,5,0.6715505681124675,1.0658499867773168,5
16632,0.46401471820620493,-0.03512311088057517,1.5881810136933792,6651,0.7883406190600171,0.673263268100139,0.7224066935755616,8.802672840312818,0,4,4,0.5697435787577644,1.310339307772187,0
16633,0.7003509172811645,0.17448533586282633,-0.6514386588856631,6652,0.8244428696779713,0.8504032510944892,0.8514443093853273,8.802823159741887,4,3,3,0.7051168746486937,0.9836227816396556,12
16634,0.8722317893356801,0.7334411938452335,-1.3233245606593758,6652,0.9237240588773459,0.9389732425916639,1.0234944637983487,8.802823159741887,2,1,4,0.8523877612936962,0.783326083478151,8
16635,0.48549982721301943,0.45396326485402994,0.6923331446617622,6652,0.6078293659702464,0.6378352715012691,0.679394154972306,8.802823159741887,3,4,3,0.47201438592264827,1.278176749524222,9
16636,0.24916362813806003,0.3840937826062278,0.6923331446617622,6652,0.3912158622625207,0.4075532936086142,0.4499939490882783,8.802823159741887,4,6,4,0.228479836076936,1.6769575060448658,16
16637,0.8937168983424947,-0.4543400043673831,-0.20351472436985463,6653,0.9959285601132545,0.9921152374899685,0.9231318737240859,8.802973456578423,2,1,5,0.8624676412764692,0.7605693254864285,10
16638,3.128168235051202,4.157045823987494,0.24440921014595382,6653,2.0609449533429047,1.9840991422583287,2.686645956457553,8.802973456578423,0,2,0,2.8102669631249735,-0.5250541842558487,0
16639,0.6573806992675355,-1.0831653445975926,0.24440921014595382,6653,0.9237240588773459,0.8681172493939239,0.7367442064433132,8.802973456578423,3,3,3,0.7047712464446831,1.0387090271133632,9
16640,1.1300530974174543,-1.0132958623497954,1.1402570791775708,6653,1.2757210024023995,1.2046832170831887,1.0808445152693558,8.802973456578423,3,1,2,1.143405967964891,0.528786240797316,6
16641,0.8722317893356801,-1.292773791340999,2.9319528172408043,6653,1.0049541227677428,0.9389732425916639,0.7797567450465688,8.802973456578423,1,5,2,0.7835008734807669,0.7837476339553399,2
16642,0.5284700452266484,1.5020054985710474,-1.0993625934014715,6653,0.6890594298606434,0.5935502757526817,0.8371067965175759,8.802973456578423,1,4,4,0.5447665029938551,1.2152207608381491,4
16643,0.6573806992675355,-0.38447052211958094,2.0361049482091875,6653,0.8244428696779713,0.770690258747031,0.7367442064433132,8.802973456578423,3,3,3,0.6274437130121829,1.0387090271133632,9
16644,0.8722317893356801,0.034746371367222015,-0.6514386588856631,6653,0.9869029974587661,0.9035452459927938,0.9374693865918386,8.802973456578423,3,5,2,0.8276650667437756,0.7837476339553399,6
16645,0.6573806992675355,0.17448533586282633,-0.6514386588856631,6653,0.8605451202959257,0.770690258747031,0.8371067965175759,8.802973456578423,4,3,3,0.6814710844080515,1.0387090271133632,12
16646,0.6573806992675355,-1.2229043090931968,-0.20351472436985463,6653,0.9146984962228575,0.8592602502442065,0.7080691807078102,8.802973456578423,4,3,3,0.6859460614706966,1.0387090271133632,12
16647,0.9152020073493092,0.034746371367222015,-0.20351472436985463,6654,0.9959285601132545,0.9921152374899685,0.9948194380628458,8.803123730829212,4,2,2,0.8928825461757013,0.7381856291011277,8
16648,1.0226275523833817,0.873180158340838,1.1402570791775708,6654,1.0230052480767204,0.9478302417413812,1.0951820281371072,8.803123730829212,2,1,2,0.927776068655845,0.6295630574521496,4
